misconstrue,"verb-transitive:To mistake the meaning of; misinterpret.","But don't let the philosophically-alluding title misconstrue your perceptions of what"
miscreant,"noun:An evildoer; a villain.","Or the miscreant is an elder ’statesman (woman)’, highly respected, quite wealthy and still very well-connected."
misdemeanor,"noun:A misdeed.","The term misdemeanor at the time was understood to mean a misuse of office."
miser,"noun:One who lives very meagerly in order to hoard money.","Adam shamelessly accepted the word miser with a gloating chuckle."
miserly,"adjective:Of, relating to, or characteristic of a miser; avaricious or penurious.","Proclaimed one particularly prosperous-looking woman who floated past our table on the way to raise some boat dealer's bottom line, ""It's about time we spent on ourselves again ... being miserly is no fun at all!"""
misfortune,"noun:Bad fortune or ill luck.","A man awakens to find himself in poverty instead of in wealth; his possessions suddenly swept away; or from health, he, or some one whose life is still dearer to him than his own, prostrated with illness; or to find himself unjustly accused or maligned, or misunderstood, or to encounter some other of the myriad phases of what he calls misfortune and tribulation."
misgiving,"noun:A feeling of doubt, distrust, or apprehension. See Synonyms at qualm.","This was quite intolerable; a misgiving was a warning voice from God, which should be attended to as a man valued his soul."
mishap,"noun:Bad luck.","Obviously there will be less danger of mishap from a short trip than from a long one; if possible, therefore, long journeys by rail should be broken so as to afford opportunity for rest."
misnomer,"noun:An error in naming a person or place.","_Julius Cæsar_, pronouncing the title a misnomer, on the ground that"
misogamy,"noun:Hatred of marriage.","So when you hear the words out of a rapper's mouth, suddenly now you recognize misogamy or that we're racist?"
misogynist,"noun:One who hates women.","My Funk and Wagnall says a misogynist is a woman-hater."
misrepresent,"verb-transitive:To give an incorrect or misleading representation of.","But there are other lies of a more serious character and of more dangerous import -- all such as misrepresent Germany's attitude and defame"
missile,"noun:An object or weapon that is fired, thrown, dropped, or otherwise projected at a target; a projectile.","Those reports included an analysis of Soviet missile strength that contradicted John F. Kennedys missile gap rhetoric or the debunking of Lyndon Johnsons assumptions about the effectiveness of bombing in Vietnam."
missive,"noun:A written message; a letter. See Synonyms at letter.","We can do the Moon with that amount of money and our missive is at least one way to do that."
mite,"noun:Any of various small or minute arachnids of the order Acarina that are often parasitic on animals and plants, infest stored food products, and in some species transmit disease.","September 1, 2008 at 8:15 am yew mite want to haz a sign up sheet fur us…… den yew cud get teh x-tra credit in skool…..mite be!"
mitigate,"verb-transitive:To moderate (a quality or condition) in force or intensity; alleviate. See Synonyms at relieve.","Whether or not preventative care will mitigate is debatable."
mnemonic,"adjective:Relating to, assisting, or intended to assist the memory.","Is your ""love of the new"" [I won't repeat calling it the Purina Effect, although perhaps they'd be happy I find the name mnemonic for pet food] the sole reason you miss down-level breaks?"
mnemonics,"noun:A system to develop or improve the memory.","The two systems are similarly comparable as far as keyboard accessibility is concerned, but Windows-minded users will have a hard time memorizing the combinations instead of reading the mnemonics from the menus."
mobile,"adjective:Capable of moving or of being moved readily from place to place:  a mobile organism; a mobile missile system.","AmplifyMindware Hi mobile lovers, want to learn #mobile multimedia programming"
mobility,"noun:The quality or state of being mobile.","The marines that went back with our camera that shot this, believe this is what they refer to as a mobility kill."
mock,"verb-transitive:To treat with ridicule or contempt; deride.","Temple at Jerusalem, with all that about the 'Mark of the Beast;' that mock (I suppose it was _mock_) miracle, with the fire consuming the sacrifice, and then that awful portent of darkness, thunder, and lightning -- but no rain."
mockery,"noun:Scornfully contemptuous ridicule; derision.","Unlike Colbert, who more fully understands what the term mockery means than anyone I've watched in recent memory."
mode,"noun:A manner, way, or method of doing or acting:  modern modes of travel.  See Synonyms at method.","* Called from ucp_pm with mode = = 'compose' function compose_pm ($id, $mode, $action) global $template, $db, $auth, $user; global $phpbb_root_path, $phpEx, $config;"
